UserId,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,UserSegment
3233,108,47,77,4,5,4,13,Champions
3246,1685,5,13,1,1,1,3,Lost
3303,2124,9,24,1,2,2,5,Lost
3716,121,27,59,4,4,3,11,Loyal Users
3872,52,104,134,5,5,4,14,Champions
3878,228,27,64,3,4,4,11,Loyal Users
4366,361,68,402,3,5,5,13,Loyal Users
4406,232,5,33,3,1,3,7,Casual Users
4972,281,9,18,3,2,2,7,Casual Users
5093,275,41,265,3,4,5,12,Loyal Users
5111,125,9,21,4,2,2,8,Promising
5723,550,9,22,2,2,2,6,Lost
6398,443,23,42,3,4,3,10,Loyal Users
7024,3652,13,50,1,3,3,7,Casual Users
7075,1760,13,41,1,3,3,7,Casual Users
7808,50,39,201,5,4,5,14,Champions
8060,44,130,169,5,5,5,15,Champions
8063,1389,15,24,1,3,2,6,Casual Users
8175,26,83,267,5,5,5,15,Champions
8494,86,16,94,4,3,4,11,Loyal Users
8545,997,23,44,2,4,3,9,At Risk
8555,583,10,12,2,2,1,5,Lost
8668,576,9,30,2,2,2,6,Lost
8676,1052,26,173,2,4,5,11,At Risk
8748,641,13,18,2,3,2,7,Casual Users
9089,1026,6,7,2,1,1,4,Lost
9407,16,96,374,5,5,5,15,Champions
9544,2529,6,7,1,1,1,3,Lost
9561,404,24,62,3,4,3,10,Loyal Users
9656,136,64,464,4,5,5,14,Champions
10113,48,18,28,5,3,2,10,Loyal Users
10545,520,234,731,2,5,5,12,At Risk
10652,415,21,114,3,3,4,10,Loyal Users
10852,1338,11,31,1,2,2,5,Lost
10997,79,50,83,4,5,4,13,Champions
11169,5689,5,9,1,1,1,3,Lost
11685,533,6,9,2,1,1,4,Lost
11770,101,52,476,4,5,5,14,Champions
12053,182,9,23,3,2,2,7,Casual Users
12058,11,10,108,5,2,4,11,Promising
12083,162,54,243,4,5,5,14,Champions
12396,138,10,21,4,2,2,8,Promising
12789,884,5,80,2,1,4,7,Lost
12844,47,48,151,5,5,5,15,Champions
335,1598,12,16,1,3,2,6,Casual Users
338,513,10,35,2,2,3,7,Lost
352,1658,8,37,1,2,3,6,Lost
492,293,53,80,3,5,4,12,Loyal Users
798,3116,5,10,1,1,1,3,Lost
866,433,48,356,3,5,5,13,Loyal Users
941,115,98,528,4,5,5,14,Champions
1179,2547,6,6,1,1,1,3,Lost
1239,869,26,41,2,4,3,9,At Risk
1337,291,9,27,3,2,2,7,Casual Users
2178,2228,10,28,1,2,2,5,Lost
2300,4,57,70,5,5,4,14,Champions
2426,123,9,18,4,2,2,8,Promising
2449,25,42,316,5,4,5,14,Champions
2870,101,50,146,4,5,4,13,Champions
2943,1988,6,11,1,1,1,3,Lost
3063,985,29,61,2,4,3,9,At Risk
3385,43,110,238,5,5,5,15,Champions
3459,5,65,111,5,5,4,14,Champions
3477,152,14,208,4,3,5,12,Loyal Users
3547,136,8,9,4,2,1,7,Promising
3775,252,9,16,3,2,2,7,Casual Users
3869,895,6,6,2,1,1,4,Lost
4117,2447,23,108,1,4,4,9,At Risk
4664,2555,6,13,1,1,1,3,Lost
5085,56,15,74,5,3,4,12,Loyal Users
5292,841,22,93,2,4,4,10,At Risk
5390,25,108,326,5,5,5,15,Champions
5416,135,17,25,4,3,2,9,Loyal Users
5601,412,21,165,3,3,5,11,Loyal Users
5637,946,11,22,2,2,2,6,Lost
5686,1234,10,37,2,2,3,7,Lost
6431,133,5,10,4,1,1,6,Promising
6507,26,29,102,5,4,4,13,Champions
6944,448,10,16,3,2,2,7,Casual Users
7036,101,31,126,4,4,4,12,Champions
7608,122,147,478,4,5,5,14,Champions
7630,683,14,94,2,3,4,9,Casual Users
8268,969,23,69,2,4,4,10,At Risk
8567,1301,8,13,1,2,1,4,Lost
9072,125,7,34,4,2,3,9,Promising
9285,88,80,111,4,5,4,13,Champions
9590,2085,6,78,1,1,4,6,Lost
10406,6,119,845,5,5,5,15,Champions
10450,1281,6,18,1,1,2,4,Lost
10542,29,56,113,5,5,4,14,Champions
10674,121,25,49,4,4,3,11,Loyal Users
10974,410,9,13,3,2,1,6,Casual Users
11040,2126,7,13,1,2,1,4,Lost
11319,834,14,46,2,3,3,8,Casual Users
11360,302,9,21,3,2,2,7,Casual Users
11383,331,19,76,3,3,4,10,Loyal Users
11791,2,30,118,5,4,4,13,Champions
11920,1834,12,34,1,3,3,7,Casual Users
12071,24,68,665,5,5,5,15,Champions
12130,992,7,25,2,2,2,6,Lost
12327,2787,7,7,1,2,1,4,Lost
12646,1283,7,19,1,2,2,5,Lost
12674,3640,7,8,1,2,1,4,Lost
12748,85,55,125,4,5,4,13,Champions
13174,2,151,491,5,5,5,15,Champions
13463,111,61,180,4,5,5,14,Champions
98,684,20,65,2,3,4,9,Casual Users
195,7,11,29,5,2,2,9,Promising
256,26,59,134,5,5,4,14,Champions
678,17,141,240,5,5,5,15,Champions
714,377,23,100,3,4,4,11,Loyal Users
911,44,60,82,5,5,4,14,Champions
933,720,6,38,2,1,3,6,Lost
1042,277,28,57,3,4,3,10,Loyal Users
1131,528,13,37,2,3,3,8,Casual Users
1140,280,16,22,3,3,2,8,Loyal Users
1185,1722,5,8,1,1,1,3,Lost
1257,37,28,38,5,4,3,12,Loyal Users
1308,2729,9,25,1,2,2,5,Lost
1348,345,32,102,3,4,4,11,Loyal Users
1364,330,34,54,3,4,3,10,Loyal Users
1450,156,26,65,4,4,4,12,Champions
1602,2276,7,29,1,2,2,5,Lost
1604,963,10,12,2,2,1,5,Lost
1936,4,185,506,5,5,5,15,Champions
2016,139,35,170,4,4,5,13,Champions
2100,889,12,61,2,3,3,8,Casual Users
2274,125,6,31,4,1,2,7,Promising
2330,1261,10,32,1,2,3,6,Lost
2615,2935,5,5,1,1,1,3,Lost
3094,135,19,76,4,3,4,11,Loyal Users
3275,105,43,90,4,4,4,12,Champions
3302,271,26,62,3,4,3,10,Loyal Users
3507,414,8,47,3,2,3,8,Casual Users
4275,834,6,14,2,1,1,4,Lost
4582,3,13,149,5,3,5,13,Loyal Users
4723,1421,7,17,1,2,2,5,Lost
4753,547,18,20,2,3,2,7,Casual Users
5007,112,13,24,4,3,2,9,Loyal Users
5714,4836,6,7,1,1,1,3,Lost
5810,219,5,19,3,1,2,6,Casual Users
6109,26,39,347,5,4,5,14,Champions
6229,93,92,549,4,5,5,14,Champions
6271,175,38,83,3,4,4,11,Loyal Users
6281,137,58,96,4,5,4,13,Champions
6569,956,5,8,2,1,1,4,Lost
6633,802,8,10,2,2,1,5,Lost
6922,2204,10,10,1,2,1,4,Lost
7115,3,91,205,5,5,5,15,Champions
7219,289,66,136,3,5,4,12,Loyal Users
7610,44,22,26,5,4,2,11,Loyal Users
7889,974,16,29,2,3,2,7,Casual Users
7936,1382,15,188,1,3,5,9,Casual Users
7988,131,33,99,4,4,4,12,Champions
8139,3964,14,59,1,3,3,7,Casual Users
8230,24,46,215,5,5,5,15,Champions
8361,528,8,9,2,2,1,5,Lost
8435,428,16,35,3,3,3,9,Loyal Users
8634,4853,17,35,1,3,3,7,Casual Users
9064,93,93,144,4,5,4,13,Champions
9219,30,110,215,5,5,5,15,Champions
9472,263,71,108,3,5,4,12,Loyal Users
9530,5026,20,31,1,3,2,6,Casual Users
9646,1649,11,11,1,2,1,4,Lost
10193,4214,5,7,1,1,1,3,Lost
10214,442,14,84,3,3,4,10,Loyal Users
10714,505,17,22,2,3,2,7,Casual Users
10916,2,86,295,5,5,5,15,Champions
10989,818,18,38,2,3,3,8,Casual Users
11015,1303,9,31,1,2,2,5,Lost
11079,295,16,27,3,3,2,8,Loyal Users
11140,73,22,99,4,4,4,12,Champions
11154,3886,5,6,1,1,1,3,Lost
11433,13,55,128,5,5,4,14,Champions
11465,704,9,36,2,2,3,7,Lost
11510,118,26,37,4,4,3,11,Loyal Users
11872,697,15,30,2,3,2,7,Casual Users
11976,75,16,23,4,3,2,9,Loyal Users
12217,4167,12,40,1,3,3,7,Casual Users
12816,835,17,73,2,3,4,9,Casual Users
12843,5284,5,6,1,1,1,3,Lost
12847,235,13,48,3,3,3,9,Loyal Users
287,1986,5,6,1,1,1,3,Lost
345,96,51,169,4,5,5,14,Champions
490,69,152,311,5,5,5,15,Champions
595,368,10,40,3,2,3,8,Casual Users
1168,111,144,248,4,5,5,14,Champions
1188,417,39,103,3,4,4,11,Loyal Users
1524,208,5,8,3,1,1,5,Casual Users
1792,123,132,226,4,5,5,14,Champions
1832,3492,22,41,1,4,3,8,At Risk
2130,113,6,13,4,1,1,6,Promising
2285,107,19,65,4,3,4,11,Loyal Users
2435,168,9,44,3,2,3,8,Casual Users
2573,4025,5,7,1,1,1,3,Lost
3466,1409,6,7,1,1,1,3,Lost
3627,2216,6,8,1,1,1,3,Lost
3820,1571,8,10,1,2,1,4,Lost
3954,76,54,134,4,5,4,13,Champions
4342,855,17,20,2,3,2,7,Casual Users
4501,1197,9,23,2,2,2,6,Lost
4699,562,12,17,2,3,2,7,Casual Users
4735,1426,20,41,1,3,3,7,Casual Users
4791,17,23,37,5,4,3,12,Loyal Users
4869,424,25,125,3,4,4,11,Loyal Users
4908,288,5,11,3,1,1,5,Casual Users
4965,130,49,82,4,5,4,13,Champions
5126,419,22,32,3,4,3,10,Loyal Users
5241,16,45,199,5,4,5,14,Champions
5352,3275,8,14,1,2,1,4,Lost
5779,4,103,368,5,5,5,15,Champions
5784,403,11,50,3,2,3,8,Casual Users
5812,15,26,40,5,4,3,12,Loyal Users
5974,1568,10,14,1,2,1,4,Lost
6292,8,34,145,5,4,4,13,Champions
6364,2920,22,40,1,4,3,8,At Risk
6782,23,135,394,5,5,5,15,Champions
6950,566,5,13,2,1,1,4,Lost
7175,214,39,99,3,4,4,11,Loyal Users
7195,104,60,315,4,5,5,14,Champions
7326,1454,6,20,1,1,2,4,Lost
8182,271,31,36,3,4,3,10,Loyal Users
8266,306,20,101,3,3,4,10,Loyal Users
8488,882,34,41,2,4,3,9,At Risk
8512,258,12,46,3,3,3,9,Loyal Users
8571,3125,11,43,1,2,3,6,Lost
8677,1819,5,11,1,1,1,3,Lost
8734,228,21,84,3,3,4,10,Loyal Users
8823,153,5,7,4,1,1,6,Promising
8889,109,103,487,4,5,5,14,Champions
9054,421,48,168,3,5,5,13,Loyal Users
9135,30,119,412,5,5,5,15,Champions
9179,105,10,54,4,2,3,9,Promising
9210,264,6,14,3,1,1,5,Casual Users
9225,667,11,27,2,2,2,6,Lost
9464,852,21,100,2,3,4,9,Casual Users
9632,78,21,91,4,3,4,11,Loyal Users
10585,308,13,28,3,3,2,8,Loyal Users
10712,933,10,53,2,2,3,7,Lost
10825,2842,12,29,1,3,2,6,Casual Users
11299,257,85,121,3,5,4,12,Loyal Users
11427,65,41,114,5,4,4,13,Champions
11819,694,11,33,2,2,3,7,Lost
11826,425,11,13,3,2,1,6,Casual Users
12811,549,6,15,2,1,1,4,Lost
12872,3599,5,7,1,1,1,3,Lost
12907,78,16,77,4,3,4,11,Loyal Users
13245,4517,5,34,1,1,3,5,Lost
752,43,8,12,5,2,1,8,Promising
767,68,13,34,5,3,3,11,Loyal Users
790,15,97,193,5,5,5,15,Champions
828,2012,12,29,1,3,2,6,Casual Users
1173,589,9,50,2,2,3,7,Lost
1593,600,37,85,2,4,4,10,At Risk
1631,25,52,68,5,5,4,14,Champions
1637,108,11,18,4,2,2,8,Promising
1767,852,15,48,2,3,3,8,Casual Users
1782,1053,7,9,2,2,1,5,Lost
1920,503,26,112,2,4,4,10,At Risk
2216,104,119,562,4,5,5,14,Champions
2314,213,6,9,3,1,1,5,Casual Users
2327,1983,8,27,1,2,2,5,Lost
2472,12,91,476,5,5,5,15,Champions
2533,54,19,39,5,3,3,11,Loyal Users
2744,616,5,5,2,1,1,4,Lost
3004,992,9,11,2,2,1,5,Lost
3255,123,6,48,4,1,3,8,Promising
3307,2150,6,6,1,1,1,3,Lost
3569,211,29,57,3,4,3,10,Loyal Users
3731,234,21,78,3,3,4,10,Loyal Users
3767,1022,18,41,2,3,3,8,Casual Users
3877,3743,9,12,1,2,1,4,Lost
4385,120,41,53,4,4,3,11,Loyal Users
4535,65,21,24,5,3,2,10,Loyal Users
4553,379,6,8,3,1,1,5,Casual Users
4619,27,105,401,5,5,5,15,Champions
4696,42,57,106,5,5,4,14,Champions
4815,1981,10,27,1,2,2,5,Lost
5340,2190,5,12,1,1,1,3,Lost
5458,625,5,5,2,1,1,4,Lost
5567,15,51,88,5,5,4,14,Champions
6158,1841,22,111,1,4,4,9,At Risk
6554,236,44,91,3,4,4,11,Loyal Users
6601,679,5,6,2,1,1,4,Lost
6731,1267,11,27,1,2,2,5,Lost
6815,304,26,43,3,4,3,10,Loyal Users
6969,235,103,415,3,5,5,13,Loyal Users
6979,10,6,33,5,1,3,9,Promising
6987,408,63,99,3,5,4,12,Loyal Users
7345,1308,26,98,1,4,4,9,At Risk
8031,284,17,45,3,3,3,9,Loyal Users
8041,2728,5,38,1,1,3,5,Lost
8636,1525,10,13,1,2,1,4,Lost
8687,234,33,63,3,4,4,11,Loyal Users
8768,394,7,15,3,2,1,6,Casual Users
8926,610,7,19,2,2,2,6,Lost
9194,673,5,6,2,1,1,4,Lost
9215,625,5,5,2,1,1,4,Lost
9337,1059,11,31,2,2,2,6,Lost
9408,383,8,17,3,2,2,7,Casual Users
9520,1116,15,26,2,3,2,7,Casual Users
9809,533,24,37,2,4,3,9,At Risk
9815,292,5,6,3,1,1,5,Casual Users
9917,4,16,18,5,3,2,10,Loyal Users
10069,32,105,215,5,5,5,15,Champions
10329,149,31,93,4,4,4,12,Champions
10384,848,12,14,2,3,1,6,Casual Users
10985,409,12,38,3,3,3,9,Loyal Users
11699,671,14,23,2,3,2,7,Casual Users
11783,10,106,375,5,5,5,15,Champions
11910,281,8,19,3,2,2,7,Casual Users
11952,77,41,81,4,4,4,12,Champions
12010,4986,16,16,1,3,2,6,Casual Users
12308,217,49,264,3,5,5,13,Loyal Users
12324,203,28,83,3,4,4,11,Loyal Users
12380,20,46,78,5,5,4,14,Champions
12669,5,11,47,5,2,3,10,Promising
12734,33,5,21,5,1,2,8,Promising
12764,107,22,46,4,4,3,11,Loyal Users
12800,285,17,29,3,3,2,8,Loyal Users
12969,739,12,18,2,3,2,7,Casual Users
13272,388,46,123,3,5,4,12,Loyal Users
13570,3247,7,50,1,2,3,6,Lost
13572,726,55,70,2,5,4,11,At Risk
809,406,7,14,3,2,1,6,Casual Users
863,12,128,187,5,5,5,15,Champions
990,413,16,32,3,3,3,9,Loyal Users
1053,656,16,61,2,3,3,8,Casual Users
1150,317,6,9,3,1,1,5,Casual Users
1203,148,25,88,4,4,4,12,Champions
1284,447,67,242,3,5,5,13,Loyal Users
1319,10,141,272,5,5,5,15,Champions
1562,278,15,34,3,3,3,9,Loyal Users
1712,230,6,23,3,1,2,6,Casual Users
1844,126,30,193,4,4,5,13,Champions
1995,40,9,20,5,2,2,9,Promising
2132,95,22,63,4,4,4,12,Champions
2352,517,28,35,2,4,3,9,At Risk
2389,126,68,173,4,5,5,14,Champions
3009,1492,6,17,1,1,2,4,Lost
3077,1226,7,35,2,2,3,7,Lost
3079,112,17,19,4,3,2,9,Loyal Users
3384,3671,8,20,1,2,2,5,Lost
3521,350,41,113,3,4,4,11,Loyal Users
3641,1157,35,49,2,4,3,9,At Risk
3802,265,14,44,3,3,3,9,Loyal Users
3945,859,5,24,2,1,2,5,Lost
3979,576,11,65,2,2,4,8,Lost
4005,53,29,56,5,4,3,12,Loyal Users
4072,435,10,22,3,2,2,7,Casual Users
4114,415,6,24,3,1,2,6,Casual Users
4392,230,12,34,3,3,3,9,Loyal Users
4649,13,15,58,5,3,3,11,Loyal Users
5240,156,14,61,4,3,3,10,Loyal Users
5384,254,29,184,3,4,5,12,Loyal Users
5454,1742,8,10,1,2,1,4,Lost
6625,1266,8,10,1,2,1,4,Lost
6796,56,42,56,5,4,3,12,Loyal Users
7067,688,23,32,2,4,3,9,At Risk
7394,568,5,7,2,1,1,4,Lost
7395,58,66,123,5,5,4,14,Champions
7478,139,123,481,4,5,5,14,Champions
7547,11,67,161,5,5,5,15,Champions
7719,298,44,128,3,4,4,11,Loyal Users
7871,540,56,106,2,5,4,11,At Risk
8149,70,32,94,4,4,4,12,Champions
8310,165,42,137,4,4,4,12,Champions
8448,96,9,17,4,2,2,8,Promising
8732,1103,8,23,2,2,2,6,Lost
8778,1371,5,15,1,1,1,3,Lost
8854,2106,5,10,1,1,1,3,Lost
8858,0,40,187,5,4,5,14,Champions
8873,418,19,50,3,3,3,9,Loyal Users
9319,106,36,162,4,4,5,13,Champions
9554,120,7,24,4,2,2,8,Promising
9556,1190,5,17,2,1,2,5,Lost
9791,44,141,548,5,5,5,15,Champions
9892,841,19,27,2,3,2,7,Casual Users
10139,137,19,25,4,3,2,9,Loyal Users
10401,1017,40,174,2,4,5,11,At Risk
10661,305,13,18,3,3,2,8,Loyal Users
10676,2637,6,16,1,1,2,4,Lost
11000,836,5,9,2,1,1,4,Lost
11158,379,5,18,3,1,2,6,Casual Users
11663,582,5,7,2,1,1,4,Lost
11803,2829,6,14,1,1,1,3,Lost
11806,1160,9,25,2,2,2,6,Lost
11830,207,15,59,3,3,3,9,Loyal Users
11848,2,6,45,5,1,3,9,Promising
12017,505,17,27,2,3,2,7,Casual Users
12033,11,41,75,5,4,4,13,Champions
12443,0,12,48,5,3,3,11,Loyal Users
12510,1557,13,204,1,3,5,9,Casual Users
12517,46,17,122,5,3,4,12,Loyal Users
12557,53,58,91,5,5,4,14,Champions
12730,113,65,284,4,5,5,14,Champions
12769,126,5,12,4,1,1,6,Promising
12976,834,42,60,2,4,3,9,At Risk
13018,24,41,96,5,4,4,13,Champions
13141,645,11,26,2,2,2,6,Lost
13476,152,8,38,4,2,3,9,Promising
13492,171,17,34,3,3,3,9,Loyal Users
13537,126,18,119,4,3,4,11,Loyal Users
32,63,31,37,5,4,3,12,Loyal Users
60,2686,5,5,1,1,1,3,Lost
90,31,59,62,5,5,3,13,Loyal Users
371,154,72,141,4,5,4,13,Champions
622,17,57,111,5,5,4,14,Champions
1014,135,30,63,4,4,4,12,Champions
1115,563,96,377,2,5,5,12,At Risk
1931,78,51,249,4,5,5,14,Champions
1937,186,29,66,3,4,4,11,Loyal Users
2098,9,72,185,5,5,5,15,Champions
2152,2526,12,47,1,3,3,7,Casual Users
2450,262,71,208,3,5,5,13,Loyal Users
2927,279,57,170,3,5,5,13,Loyal Users
2960,52,7,14,5,2,1,8,Promising
3081,1043,18,41,2,3,3,8,Casual Users
3237,4,26,135,5,4,4,13,Champions
3525,3,6,22,5,1,2,8,Promising
3553,95,33,69,4,4,4,12,Champions
3684,2093,12,47,1,3,3,7,Casual Users
3738,113,27,166,4,4,5,13,Champions
3746,2040,8,11,1,2,1,4,Lost
3804,0,124,447,5,5,5,15,Champions
4050,220,17,30,3,3,2,8,Loyal Users
4205,357,6,31,3,1,2,6,Casual Users
4241,662,6,48,2,1,3,6,Lost
4835,866,10,21,2,2,2,6,Lost
5091,910,16,32,2,3,3,8,Casual Users
5202,135,15,157,4,3,5,12,Loyal Users
5310,284,11,21,3,2,2,7,Casual Users
5429,1340,6,26,1,1,2,4,Lost
5773,578,16,81,2,3,4,9,Casual Users
6259,413,5,17,3,1,2,6,Casual Users
6409,570,6,7,2,1,1,4,Lost
6417,340,15,42,3,3,3,9,Loyal Users
6586,210,18,40,3,3,3,9,Loyal Users
6648,102,30,129,4,4,4,12,Champions
6698,32,53,257,5,5,5,15,Champions
6753,131,6,34,4,1,3,8,Promising
6761,330,22,34,3,4,3,10,Loyal Users
6808,69,92,270,5,5,5,15,Champions
7282,2439,13,21,1,3,2,6,Casual Users
7314,35,26,90,5,4,4,13,Champions
7491,2603,5,13,1,1,1,3,Lost
7525,2121,5,25,1,1,2,4,Lost
7776,39,42,171,5,4,5,14,Champions
8236,265,36,153,3,4,5,12,Loyal Users
8341,882,9,13,2,2,1,5,Lost
8386,25,69,127,5,5,4,14,Champions
8499,1104,8,12,2,2,1,5,Lost
8669,377,118,498,3,5,5,13,Loyal Users
8856,3521,16,61,1,3,3,7,Casual Users
8922,1145,9,90,2,2,4,8,Lost
9134,998,84,326,2,5,5,12,At Risk
9535,857,30,78,2,4,4,10,At Risk
9555,1567,12,15,1,3,1,5,Casual Users
9705,1031,6,10,2,1,1,4,Lost
9747,659,6,8,2,1,1,4,Lost
9786,156,30,262,4,4,5,13,Champions
10097,126,65,100,4,5,4,13,Champions
10118,2688,6,8,1,1,1,3,Lost
10164,1931,12,81,1,3,4,8,Casual Users
10253,540,13,25,2,3,2,7,Casual Users
10622,1093,5,12,2,1,1,4,Lost
10699,1574,8,26,1,2,2,5,Lost
10704,162,47,119,4,5,4,13,Champions
10832,106,97,186,4,5,5,14,Champions
11161,1836,8,22,1,2,2,5,Lost
11290,379,6,12,3,1,1,5,Casual Users
11380,129,53,115,4,5,4,13,Champions
11501,10,32,105,5,4,4,13,Champions
11515,1979,9,29,1,2,2,5,Lost
11516,232,17,27,3,3,2,8,Loyal Users
11563,31,106,164,5,5,5,15,Champions
11833,97,7,16,4,2,2,8,Promising
12005,30,41,223,5,4,5,14,Champions
12426,125,8,88,4,2,4,10,Promising
12618,2957,8,13,1,2,1,4,Lost
12699,93,32,145,4,4,4,12,Champions
12753,68,44,171,5,4,5,14,Champions
12781,250,29,114,3,4,4,11,Loyal Users
12810,256,26,173,3,4,5,12,Loyal Users
13033,466,6,9,3,1,1,5,Casual Users
13072,348,5,8,3,1,1,5,Casual Users
13162,129,16,51,4,3,3,10,Loyal Users
13548,569,6,8,2,1,1,4,Lost
75,2124,5,63,1,1,4,6,Lost
382,1206,5,6,2,1,1,4,Lost
469,2,11,51,5,2,3,10,Promising
621,34,88,138,5,5,4,14,Champions
630,559,7,9,2,2,1,5,Lost
786,22,103,306,5,5,5,15,Champions
1027,95,39,88,4,4,4,12,Champions
1282,166,13,51,3,3,3,9,Loyal Users
1919,291,50,225,3,5,5,13,Loyal Users
2088,539,20,29,2,3,2,7,Casual Users
2195,569,15,25,2,3,2,7,Casual Users
2441,142,52,96,4,5,4,13,Champions
2491,4221,9,21,1,2,2,5,Lost
3268,1667,9,13,1,2,1,4,Lost
3311,1694,6,16,1,1,2,4,Lost
3896,2294,6,7,1,1,1,3,Lost
3953,4123,8,15,1,2,1,4,Lost
4827,30,59,199,5,5,5,15,Champions
4853,671,22,51,2,4,3,9,At Risk
5508,16,11,19,5,2,2,9,Promising
5783,628,14,122,2,3,4,9,Casual Users
5855,135,22,227,4,4,5,13,Champions
5894,47,130,706,5,5,5,15,Champions
6046,11,153,305,5,5,5,15,Champions
6270,2704,5,9,1,1,1,3,Lost
6783,5993,7,12,1,2,1,4,Lost
6817,2963,12,127,1,3,4,8,Casual Users
6909,3,82,216,5,5,5,15,Champions
7010,260,10,16,3,2,2,7,Casual Users
7848,1011,7,12,2,2,1,5,Lost
7851,1360,7,11,1,2,1,4,Lost
7878,237,20,48,3,3,3,9,Loyal Users
8227,428,47,98,3,5,4,12,Loyal Users
8307,546,10,41,2,2,3,7,Lost
8376,54,221,665,5,5,5,15,Champions
8741,130,9,22,4,2,2,8,Promising
8814,7,12,15,5,3,1,9,Loyal Users
9952,15,10,26,5,2,2,9,Promising
10178,2118,7,9,1,2,1,4,Lost
10284,441,30,238,3,4,5,12,Loyal Users
10592,7,178,401,5,5,5,15,Champions
10729,542,7,10,2,2,1,5,Lost
10805,130,9,16,4,2,2,8,Promising
11017,694,19,113,2,3,4,9,Casual Users
11046,2123,10,25,1,2,2,5,Lost
11890,526,5,34,2,1,3,6,Lost
11970,164,23,50,4,4,3,11,Loyal Users
12099,130,42,112,4,4,4,12,Champions
12792,104,59,160,4,5,5,14,Champions
13184,146,51,89,4,5,4,13,Champions
13270,115,11,17,4,2,2,8,Promising
13310,433,13,25,3,3,2,8,Loyal Users
13446,115,25,32,4,4,3,11,Loyal Users
13522,1018,23,71,2,4,4,10,At Risk
203,543,6,13,2,1,1,4,Lost
221,17,45,183,5,4,5,14,Champions
265,2262,10,24,1,2,2,5,Lost
457,104,28,104,4,4,4,12,Champions
640,93,20,81,4,3,4,11,Loyal Users
662,1235,7,9,2,2,1,5,Lost
782,151,145,209,4,5,5,14,Champions
835,1658,5,7,1,1,1,3,Lost
1237,347,18,48,3,3,3,9,Loyal Users
1515,2114,9,14,1,2,1,4,Lost
1668,2559,5,7,1,1,1,3,Lost
1895,3002,28,205,1,4,5,10,At Risk
1906,103,38,184,4,4,5,13,Champions
2317,832,60,439,2,5,5,12,At Risk
2421,1,12,65,5,3,4,12,Loyal Users
2460,24,14,43,5,3,3,11,Loyal Users
2508,832,19,57,2,3,3,8,Casual Users
2530,735,15,20,2,3,2,7,Casual Users
2634,39,53,59,5,5,3,13,Loyal Users
2806,101,49,62,4,5,3,12,Loyal Users
3082,512,50,90,2,5,4,11,At Risk
3396,569,8,73,2,2,4,8,Lost
3493,917,14,117,2,3,4,9,Casual Users
3540,437,6,14,3,1,1,5,Casual Users
3781,803,6,11,2,1,1,4,Lost
3788,2742,29,44,1,4,3,8,At Risk
4339,2578,7,28,1,2,2,5,Lost
5175,123,5,23,4,1,2,7,Promising
5184,248,32,105,3,4,4,11,Loyal Users
5279,290,37,168,3,4,5,12,Loyal Users
5395,78,29,47,4,4,3,11,Loyal Users
5483,1398,16,28,1,3,2,6,Casual Users
5502,864,32,63,2,4,4,10,At Risk
6101,13,114,708,5,5,5,15,Champions
6183,17,50,88,5,5,4,14,Champions
6356,42,114,295,5,5,5,15,Champions
6383,272,12,77,3,3,4,10,Loyal Users
6585,7,17,32,5,3,3,11,Loyal Users
6834,143,30,90,4,4,4,12,Champions
6968,405,20,109,3,3,4,10,Loyal Users
6983,105,26,41,4,4,3,11,Loyal Users
7453,46,67,265,5,5,5,15,Champions
7687,16,34,76,5,4,4,13,Champions
7864,44,76,512,5,5,5,15,Champions
8100,2375,9,11,1,2,1,4,Lost
8487,2685,5,6,1,1,1,3,Lost
8525,1973,13,23,1,3,2,6,Casual Users
8735,706,5,8,2,1,1,4,Lost
9246,3094,18,35,1,3,3,7,Casual Users
9542,31,14,34,5,3,3,11,Loyal Users
9802,699,39,99,2,4,4,10,At Risk
9881,1498,14,36,1,3,3,7,Casual Users
10030,2762,9,15,1,2,1,4,Lost
10314,4036,11,32,1,2,3,6,Lost
10504,688,12,34,2,3,3,8,Casual Users
10568,435,14,82,3,3,4,10,Loyal Users
10616,735,6,7,2,1,1,4,Lost
10844,103,37,80,4,4,4,12,Champions
11277,93,18,28,4,3,2,9,Loyal Users
11480,164,110,903,4,5,5,14,Champions
11505,412,6,7,3,1,1,5,Casual Users
11881,3283,7,17,1,2,2,5,Lost
11983,1973,8,16,1,2,2,5,Lost
12247,332,53,390,3,5,5,13,Loyal Users
12294,141,8,12,4,2,1,7,Promising
12899,1143,15,35,2,3,3,8,Casual Users
12977,147,17,73,4,3,4,11,Loyal Users
12990,2487,9,17,1,2,2,5,Lost
13013,10,88,226,5,5,5,15,Champions
13142,91,93,423,4,5,5,14,Champions
13164,5,92,185,5,5,5,15,Champions
13181,4266,13,96,1,3,4,8,Casual Users
13201,9,69,181,5,5,5,15,Champions
13437,465,27,74,3,4,4,11,Loyal Users
141,140,55,249,4,5,5,14,Champions
151,2641,18,25,1,3,2,6,Casual Users
341,447,6,15,3,1,1,5,Casual Users
414,129,17,27,4,3,2,9,Loyal Users
433,266,45,107,3,4,4,11,Loyal Users
608,690,14,15,2,3,1,6,Casual Users
712,723,7,9,2,2,1,5,Lost
724,52,46,158,5,5,5,15,Champions
859,840,16,82,2,3,4,9,Casual Users
899,137,39,69,4,4,4,12,Champions
1471,93,50,127,4,5,4,13,Champions
1532,382,14,44,3,3,3,9,Loyal Users
